Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Phosphorous,Potassium,Fertilizer Name
38,44,55,Black,Rice,10,25,65,Urea
33,73,63,Sandy,Rice,92,2,65,DAP
30,72,51,Black,Groundnut,61,38,62,17-17-17
26,68,55,Black,Wheat,3,13,75,Urea
32,49,31,Loamy,Wheat,15,50,14,Urea
34,57,54,Sandy,Maize,41,52,71,17-17-17
26,46,54,Black,Wheat,93,77,96,17-17-17
40,54,68,Red,Wheat,0,73,3,Urea
32,70,61,Loamy,Maize,8,91,25,Urea
31,50,33,Sandy,Wheat,56,18,26,17-17-17
33,76,33,Sandy,Sugarcane,32,37,37,14-35-14
33,67,11,Sandy,Sugarcane,0,35,27,DAP
24,80,43,Sandy,Cotton,14,83,57,DAP
25,68,13,Sandy,Maize,97,22,47,20-20
32,41,12,Red,Cotton,35,44,28,14-35-14
20,38,39,Black,Maize,15,99,43,Urea
23,67,50,Loamy,Wheat,64,83,61,14-35-14
28,75,53,Black,Groundnut,94,24,38,14-35-14
21,44,22,Black,Groundnut,74,70,72,14-35-14
29,54,14,Black,Sugarcane,12,88,61,DAP
29,50,27,Sandy,Cotton,14,71,18,DAP
31,77,37,Clay,Maize,62,49,31,20-20
38,75,25,Clay,Groundnut,24,79,67,14-35-14
40,53,47,Sandy,Groundnut,21,60,23,17-17-17
29,46,49,Sandy,Cotton,86,7,65,10-26-26
26,46,22,Red,Cotton,82,34,85,20-20
21,47,62,Red,Maize,30,1,8,10-26-26
33,68,61,Sandy,Wheat,96,53,23,20-20
29,41,14,Loamy,Rice,93,56,93,17-17-17
34,56,14,Clay,Groundnut,83,89,46,17-17-17
36,58,60,Sandy,Pulses,73,32,67,17-17-17
20,53,70,Sandy,Pulses,93,89,59,14-35-14
22,63,52,Clay,Sugarcane,55,43,9,28-28
24,31,58,Clay,Maize,62,56,72,17-17-17
21,41,20,Black,Sugarcane,62,54,2,28-28
30,45,23,Clay,Maize,5,28,71,Urea
21,70,64,Sandy,Maize,78,9,66,10-26-26
26,59,16,Loamy,Wheat,6,57,84,Urea
30,34,18,Red,Sugarcane,56,38,55,17-17-17
24,33,64,Red,Cotton,65,28,0,28-28
32,59,70,Sandy,Sugarcane,33,45,8,28-28
36,34,26,Clay,Wheat,88,83,72,17-17-17
31,45,18,Sandy,Pulses,93,36,68,14-35-14
36,76,62,Clay,Pulses,71,90,36,17-17-17
34,66,64,Black,Wheat,45,38,38,20-20
30,60,11,Black,Cotton,22,22,84,17-17-17
36,58,57,Black,Rice,93,20,5,28-28
34,48,25,Red,Rice,29,74,58,14-35-14
22,34,54,Red,Cotton,87,96,9,28-28
24,57,44,Red,Groundnut,57,3,19,10-26-26
21,53,19,Clay,Rice,4,81,66,Urea
27,55,67,Clay,Groundnut,23,79,48,14-35-14
40,52,24,Clay,Wheat,31,12,53,DAP
26,53,27,Black,Pulses,5,3,21,DAP
21,37,26,Red,Maize,22,99,28,17-17-17
22,62,53,Black,Cotton,86,40,1,28-28
31,79,46,Clay,Groundnut,6,92,8,DAP
21,46,47,Sandy,Sugarcane,26,59,28,14-35-14
32,49,57,Loamy,Wheat,96,74,52,17-17-17
22,33,66,Red,Wheat,47,99,35,14-35-14
34,80,56,Loamy,Pulses,99,38,10,14-35-14
34,75,33,Clay,Pulses,61,91,85,20-20
27,42,70,Red,Rice,7,45,97,Urea
22,40,19,Black,Groundnut,56,100,84,17-17-17
27,38,19,Loamy,Rice,39,77,90,14-35-14
25,78,57,Red,Sugarcane,70,89,91,17-17-17
35,36,10,Loamy,Sugarcane,71,98,72,17-17-17
38,38,55,Clay,Pulses,46,86,96,20-20
38,71,19,Red,Cotton,41,68,73,20-20
29,79,28,Clay,Pulses,41,53,45,14-35-14
33,73,43,Clay,Cotton,61,72,94,20-20
30,38,17,Loamy,Sugarcane,98,67,49,14-35-14
27,43,19,Sandy,Maize,94,10,16,10-26-26
27,62,12,Black,Groundnut,37,88,78,14-35-14
31,59,36,Black,Groundnut,62,97,41,17-17-17
38,79,28,Black,Groundnut,34,70,85,17-17-17
22,78,54,Sandy,Wheat,47,73,86,17-17-17
34,59,37,Sandy,Sugarcane,82,94,30,20-20
25,52,36,Loamy,Groundnut,23,78,15,14-35-14
40,64,13,Red,Sugarcane,15,98,61,DAP
28,77,57,Black,Cotton,22,49,82,20-20
20,47,51,Red,Cotton,12,9,79,DAP
40,69,54,Loamy,Groundnut,43,82,28,20-20
37,45,44,Red,Wheat,66,82,89,20-20
38,31,58,Sandy,Groundnut,42,54,41,14-35-14
23,47,48,Clay,Maize,84,49,18,14-35-14
25,69,38,Sandy,Cotton,43,1,93,10-26-26
39,40,33,Black,Pulses,27,80,79,17-17-17
23,55,36,Red,Sugarcane,79,10,73,10-26-26
27,74,21,Red,Pulses,67,64,23,20-20
30,40,58,Sandy,Pulses,2,66,8,DAP
34,46,59,Loamy,Cotton,55,21,95,14-35-14
30,72,27,Red,Maize,48,92,0,28-28
26,57,44,Clay,Wheat,34,83,44,14-35-14
32,56,68,Loamy,Maize,44,41,62,20-20
25,46,38,Red,Rice,10,41,59,Urea
28,47,10,Black,Groundnut,47,79,21,20-20
32,40,23,Black,Maize,48,49,13,20-20
37,68,36,Black,Groundnut,84,44,90,20-20
28,34,21,Sandy,Sugarcane,11,20,48,DAP
40,36,12,Clay,Pulses,0,39,85,DAP
32,57,64,Loamy,Wheat,23,78,55,17-17-17
23,49,39,Red,Groundnut,15,55,6,DAP
30,59,29,Sandy,Rice,56,11,29,DAP
36,39,11,Loamy,Cotton,90,59,92,20-20
29,50,58,Loamy,Cotton,88,55,79,17-17-17
39,50,50,Clay,Maize,2,9,54,Urea
32,76,21,Sandy,Groundnut,60,33,46,14-35-14
34,80,13,Clay,Wheat,45,84,95,14-35-14
31,38,48,Red,Wheat,82,79,8,28-28
29,43,15,Loamy,Pulses,49,83,76,17-17-17
37,30,55,Loamy,Maize,90,25,7,28-28
37,49,28,Loamy,Maize,97,18,100,20-20
31,78,70,Sandy,Pulses,61,8,68,10-26-26
22,52,36,Red,Wheat,94,7,38,DAP
26,59,56,Sandy,Pulses,29,59,55,14-35-14
37,40,60,Loamy,Rice,21,59,86,14-35-14
33,33,43,Black,Pulses,26,2,13,10-26-26
24,62,52,Black,Maize,69,80,51,20-20
37,56,20,Red,Cotton,93,42,0,28-28
25,80,47,Clay,Maize,40,91,59,14-35-14
35,38,50,Red,Maize,46,19,88,20-20
32,77,30,Black,Groundnut,77,23,61,14-35-14
21,66,60,Sandy,Pulses,82,20,65,14-35-14
20,33,28,Red,Maize,53,46,73,17-17-17
22,35,14,Black,Sugarcane,67,76,64,17-17-17
30,65,25,Clay,Wheat,64,53,86,17-17-17
33,33,27,Clay,Maize,54,72,20,14-35-14
25,62,30,Black,Rice,73,43,19,14-35-14
40,41,69,Red,Wheat,88,58,72,14-35-14
21,76,49,Loamy,Cotton,23,2,98,10-26-26
31,31,48,Red,Pulses,95,1,57,10-26-26
22,30,40,Black,Pulses,71,19,43,14-35-14
22,76,49,Loamy,Pulses,22,86,13,14-35-14
32,73,59,Black,Groundnut,29,99,41,20-20
38,52,15,Red,Maize,55,23,6,28-28
29,67,30,Red,Groundnut,9,35,64,DAP
37,58,27,Sandy,Pulses,73,78,49,14-35-14
23,66,21,Clay,Maize,37,33,100,20-20
21,80,18,Black,Pulses,22,78,41,17-17-17
33,34,65,Clay,Cotton,65,97,70,20-20
24,47,61,Loamy,Wheat,1,39,7,Urea
33,50,39,Red,Cotton,92,74,84,14-35-14
24,62,61,Red,Rice,99,10,9,DAP
36,68,62,Clay,Wheat,82,16,52,14-35-14
33,53,69,Clay,Groundnut,46,74,33,17-17-17
32,43,62,Loamy,Pulses,92,68,100,14-35-14
33,31,53,Loamy,Sugarcane,82,9,56,10-26-26
29,69,38,Loamy,Groundnut,88,64,27,17-17-17
36,80,57,Black,Pulses,63,74,96,17-17-17
30,55,64,Black,Groundnut,39,34,45,14-35-14
26,31,40,Black,Pulses,75,92,33,20-20
34,59,56,Black,Maize,98,60,28,14-35-14
35,65,33,Sandy,Pulses,97,11,67,10-26-26
34,49,29,Clay,Rice,17,80,34,Urea
29,52,15,Clay,Wheat,51,56,97,17-17-17
23,55,31,Loamy,Maize,5,46,8,Urea
22,70,20,Sandy,Rice,98,66,2,28-28
25,35,59,Loamy,Pulses,21,58,77,14-35-14
28,48,24,Sandy,Wheat,71,27,71,17-17-17
21,68,23,Clay,Maize,70,89,90,14-35-14
20,33,20,Loamy,Groundnut,98,33,29,20-20
33,76,57,Loamy,Wheat,11,63,0,Urea
30,70,17,Red,Cotton,94,31,19,17-17-17
28,78,34,Sandy,Cotton,3,53,30,DAP
22,46,18,Loamy,Groundnut,34,35,54,17-17-17
38,33,46,Black,Pulses,66,44,57,17-17-17
39,58,40,Red,Rice,36,36,6,28-28
23,75,14,Loamy,Groundnut,3,35,7,DAP
31,49,27,Sandy,Wheat,13,98,35,Urea
35,55,64,Red,Pulses,65,52,48,17-17-17
26,41,21,Red,Wheat,58,18,83,20-20
31,57,54,Black,Pulses,85,86,35,20-20
28,61,14,Clay,Groundnut,80,82,12,14-35-14
20,70,67,Loamy,Rice,67,50,100,20-20
26,65,52,Red,Maize,96,98,86,14-35-14
22,39,56,Loamy,Rice,88,75,73,20-20
24,49,13,Sandy,Maize,9,47,74,Urea
39,43,47,Black,Cotton,6,59,40,DAP
29,78,14,Black,Rice,21,33,92,20-20
37,74,45,Sandy,Groundnut,6,93,63,DAP
25,71,24,Black,Sugarcane,56,51,21,14-35-14
30,74,54,Sandy,Sugarcane,6,58,42,DAP
36,41,49,Black,Pulses,28,44,77,20-20
24,54,32,Red,Cotton,46,58,52,20-20
34,45,64,Sandy,Wheat,3,67,86,Urea
22,53,14,Clay,Sugarcane,51,1,32,10-26-26
33,45,13,Sandy,Wheat,92,72,56,14-35-14
38,55,43,Clay,Pulses,69,75,89,14-35-14
38,75,13,Sandy,Wheat,24,52,30,20-20
40,41,35,Loamy,Sugarcane,77,16,45,20-20
32,55,21,Sandy,Groundnut,59,13,23,10-26-26
22,57,70,Sandy,Pulses,1,30,86,DAP
34,55,54,Sandy,Wheat,79,57,76,17-17-17
40,78,46,Sandy,Sugarcane,33,35,34,14-35-14
23,73,19,Black,Rice,85,0,71,DAP
36,30,22,Sandy,Groundnut,1,77,40,DAP
39,50,24,Clay,Sugarcane,2,98,38,DAP
30,33,23,Red,Groundnut,97,66,94,14-35-14
30,54,37,Loamy,Maize,32,74,86,14-35-14
32,52,53,Loamy,Wheat,7,60,39,Urea
37,62,13,Loamy,Groundnut,32,24,73,14-35-14
26,40,63,Sandy,Groundnut,59,47,98,17-17-17
36,30,18,Black,Wheat,16,12,17,Urea
26,37,43,Black,Maize,20,83,4,28-28
36,35,38,Clay,Sugarcane,15,55,16,DAP
39,36,64,Red,Groundnut,44,93,29,17-17-17
20,77,15,Sandy,Pulses,7,99,15,DAP
24,50,42,Clay,Maize,42,33,54,17-17-17
29,74,20,Red,Rice,100,8,89,DAP
36,78,55,Sandy,Rice,15,49,71,Urea
20,68,61,Sandy,Pulses,40,37,76,20-20
28,37,15,Black,Cotton,66,34,2,28-28
39,71,69,Black,Sugarcane,54,3,43,10-26-26
21,65,34,Sandy,Groundnut,76,5,45,10-26-26
21,59,65,Black,Pulses,67,99,94,17-17-17
29,52,47,Black,Rice,48,41,27,17-17-17
29,57,69,Clay,Pulses,55,49,8,28-28
32,54,33,Black,Pulses,96,97,69,14-35-14
25,67,66,Loamy,Sugarcane,70,14,3,10-26-26
31,45,15,Clay,Maize,17,29,8,Urea
38,65,20,Black,Wheat,77,88,11,14-35-14
27,39,22,Loamy,Pulses,45,89,98,14-35-14
28,52,31,Clay,Groundnut,14,31,21,DAP
38,56,43,Black,Wheat,90,81,33,20-20
33,46,63,Sandy,Groundnut,66,92,72,20-20
35,61,44,Sandy,Cotton,75,7,66,10-26-26
21,40,18,Loamy,Sugarcane,2,31,7,DAP
24,51,52,Loamy,Groundnut,53,16,18,14-35-14
25,31,53,Clay,Groundnut,61,6,0,10-26-26
39,50,46,Black,Cotton,14,90,70,DAP
38,43,36,Red,Groundnut,63,15,30,17-17-17
33,80,25,Clay,Cotton,95,28,16,20-20
33,75,34,Black,Groundnut,54,93,4,28-28
20,61,31,Black,Groundnut,46,6,66,10-26-26
39,74,37,Black,Wheat,79,26,27,20-20
37,52,36,Black,Pulses,54,16,68,17-17-17
35,35,22,Loamy,Groundnut,21,29,18,14-35-14
32,41,62,Clay,Cotton,97,82,36,17-17-17
29,31,56,Red,Cotton,74,83,17,20-20
31,36,50,Black,Wheat,90,22,11,14-35-14
23,46,46,Black,Groundnut,15,47,14,DAP
32,48,47,Loamy,Wheat,31,11,56,DAP
30,30,48,Black,Pulses,16,52,17,DAP
22,48,10,Clay,Sugarcane,48,2,81,10-26-26
30,75,35,Black,Pulses,20,25,61,14-35-14
23,44,49,Clay,Wheat,54,90,40,20-20
30,31,20,Black,Cotton,71,31,9,28-28
34,63,46,Black,Groundnut,100,88,64,14-35-14
35,36,29,Loamy,Wheat,31,29,9,28-28
24,32,66,Sandy,Rice,11,52,24,Urea
34,33,17,Clay,Maize,74,27,28,14-35-14
32,73,14,Black,Maize,22,51,47,14-35-14
36,53,57,Black,Cotton,50,98,2,28-28
21,72,21,Red,Pulses,58,73,85,17-17-17
26,41,60,Black,Groundnut,69,12,85,10-26-26
40,53,56,Sandy,Cotton,26,9,43,10-26-26
40,35,20,Loamy,Pulses,23,59,16,20-20
24,71,55,Red,Sugarcane,19,72,47,DAP
39,55,50,Sandy,Groundnut,96,72,55,17-17-17
22,77,15,Sandy,Pulses,22,98,64,20-20
22,78,33,Clay,Maize,27,6,32,10-26-26
31,76,69,Clay,Rice,31,3,30,DAP
32,71,66,Black,Rice,85,40,30,14-35-14
27,42,16,Red,Cotton,99,16,76,17-17-17
27,71,64,Clay,Sugarcane,89,93,55,20-20
25,53,68,Red,Rice,64,33,48,17-17-17
37,54,36,Red,Maize,9,72,97,Urea
33,41,29,Loamy,Rice,79,62,19,14-35-14
30,46,24,Loamy,Sugarcane,84,30,76,14-35-14
34,68,28,Clay,Wheat,10,86,37,Urea
21,66,32,Loamy,Cotton,72,95,35,14-35-14
26,64,31,Loamy,Sugarcane,92,1,44,10-26-26
22,49,23,Clay,Pulses,39,48,67,20-20
21,32,64,Red,Rice,51,50,24,17-17-17
33,50,46,Black,Sugarcane,22,83,48,17-17-17
21,57,17,Clay,Cotton,2,63,50,DAP
26,73,29,Sandy,Pulses,10,3,85,DAP
36,56,27,Clay,Sugarcane,49,10,11,10-26-26
23,77,51,Red,Maize,34,84,98,20-20
27,45,69,Clay,Maize,20,18,55,20-20
22,75,12,Sandy,Groundnut,9,9,33,DAP
30,75,66,Sandy,Maize,19,91,77,Urea
27,39,46,Sandy,Wheat,12,50,47,Urea
26,62,62,Clay,Cotton,98,17,92,20-20
36,48,62,Black,Cotton,81,81,9,28-28
23,50,56,Sandy,Sugarcane,54,87,60,17-17-17
27,36,68,Red,Sugarcane,34,78,91,20-20
24,40,28,Sandy,Pulses,95,20,5,28-28
22,65,43,Red,Maize,34,24,13,20-20
36,46,67,Sandy,Maize,24,43,62,20-20
21,52,17,Loamy,Wheat,81,57,53,14-35-14
20,57,36,Sandy,Rice,88,77,50,20-20
31,35,48,Black,Cotton,98,100,80,14-35-14
36,61,20,Sandy,Maize,47,87,86,17-17-17
20,53,58,Clay,Sugarcane,8,79,96,DAP
20,61,45,Clay,Wheat,38,20,17,17-17-17
31,42,18,Red,Cotton,86,48,19,20-20
31,59,67,Sandy,Wheat,32,96,55,14-35-14
30,74,14,Black,Sugarcane,38,14,32,10-26-26
21,64,30,Loamy,Sugarcane,75,65,1,28-28
20,38,61,Loamy,Groundnut,58,20,16,14-35-14
27,46,31,Sandy,Pulses,38,65,87,20-20
35,58,22,Loamy,Pulses,71,83,13,17-17-17
38,50,42,Sandy,Rice,46,78,22,14-35-14
31,42,49,Loamy,Pulses,84,89,96,20-20
28,62,46,Red,Rice,87,0,11,DAP
26,39,48,Red,Wheat,22,0,85,DAP
28,59,38,Loamy,Sugarcane,20,47,88,17-17-17
36,37,55,Sandy,Pulses,46,75,70,17-17-17
23,61,13,Clay,Pulses,40,23,14,14-35-14
32,43,58,Loamy,Cotton,38,29,36,20-20
23,74,63,Sandy,Cotton,99,72,19,17-17-17
31,47,50,Loamy,Pulses,43,11,92,10-26-26
22,39,28,Black,Groundnut,50,42,33,14-35-14
37,52,69,Black,Wheat,61,35,94,20-20
25,65,61,Black,Rice,30,68,78,17-17-17
38,60,32,Clay,Sugarcane,2,66,78,DAP
32,64,27,Red,Rice,22,96,26,17-17-17
30,79,39,Red,Maize,17,64,16,Urea
37,73,50,Loamy,Wheat,14,81,43,Urea
26,67,61,Loamy,Sugarcane,45,82,76,14-35-14
35,73,26,Clay,Maize,10,91,70,Urea
23,46,50,Red,Cotton,59,29,96,17-17-17
34,65,69,Black,Cotton,15,49,10,DAP
32,72,15,Red,Pulses,27,31,93,17-17-17
34,40,28,Black,Rice,69,87,46,17-17-17
37,60,16,Black,Wheat,65,5,71,DAP
36,58,19,Black,Wheat,71,13,56,DAP
39,65,13,Clay,Sugarcane,77,78,23,20-20
35,59,50,Sandy,Maize,96,52,94,17-17-17
22,63,15,Loamy,Cotton,92,64,15,17-17-17
38,47,37,Clay,Sugarcane,28,30,7,28-28
23,56,52,Red,Cotton,63,39,17,14-35-14
35,35,12,Clay,Pulses,32,2,69,10-26-26
21,62,42,Red,Groundnut,58,3,83,10-26-26
35,75,11,Black,Groundnut,84,63,33,20-20
35,53,57,Clay,Pulses,87,23,89,20-20
25,37,33,Sandy,Sugarcane,52,40,9,28-28
32,38,63,Sandy,Pulses,52,44,31,20-20
38,45,66,Loamy,Maize,85,23,7,28-28
38,62,68,Black,Rice,37,48,84,14-35-14
28,55,47,Loamy,Wheat,31,77,76,20-20
30,80,69,Loamy,Pulses,60,71,45,14-35-14
32,75,38,Clay,Wheat,70,61,87,20-20
36,77,15,Black,Maize,90,21,43,17-17-17
30,42,36,Sandy,Sugarcane,4,29,49,DAP
22,38,37,Clay,Maize,75,32,54,14-35-14
36,61,27,Loamy,Pulses,81,45,82,20-20
37,37,30,Red,Cotton,99,88,25,14-35-14
26,57,56,Red,Pulses,49,7,23,10-26-26
29,61,45,Loamy,Groundnut,27,81,48,14-35-14
33,56,37,Clay,Maize,67,23,17,20-20
23,54,30,Sandy,Wheat,48,4,68,DAP
21,70,31,Black,Maize,48,27,33,17-17-17
32,61,15,Black,Sugarcane,61,18,70,20-20
23,68,59,Black,Maize,22,48,24,17-17-17
30,62,60,Black,Cotton,84,56,70,20-20
36,63,20,Clay,Cotton,18,20,92,DAP
20,47,35,Red,Groundnut,77,5,13,10-26-26
32,75,52,Loamy,Rice,95,8,77,DAP
32,30,21,Red,Pulses,36,79,60,14-35-14
37,78,50,Sandy,Wheat,21,88,40,17-17-17
35,55,67,Red,Cotton,100,57,49,17-17-17
25,30,40,Black,Pulses,46,41,60,14-35-14
22,66,51,Sandy,Groundnut,36,5,6,10-26-26
38,59,60,Loamy,Maize,85,55,68,20-20
30,58,50,Black,Sugarcane,5,26,22,DAP
23,80,24,Loamy,Maize,14,1,42,Urea
28,58,58,Red,Maize,64,53,51,20-20
21,42,13,Black,Maize,35,21,1,28-28
20,48,44,Clay,Pulses,4,12,48,DAP
30,53,45,Clay,Maize,42,42,18,14-35-14
31,59,52,Clay,Wheat,39,24,7,28-28
33,74,32,Black,Wheat,77,79,39,14-35-14
30,45,68,Sandy,Rice,70,3,43,DAP
30,80,28,Loamy,Sugarcane,26,6,59,10-26-26
22,37,55,Black,Groundnut,0,22,24,DAP
38,48,49,Loamy,Rice,42,71,82,14-35-14
26,36,62,Black,Pulses,43,92,63,14-35-14
26,57,24,Red,Groundnut,84,30,45,14-35-14
29,38,24,Red,Pulses,46,23,40,14-35-14
27,44,38,Red,Wheat,70,83,53,17-17-17
26,40,31,Clay,Cotton,66,62,59,17-17-17
37,41,40,Red,Pulses,100,96,17,17-17-17
24,73,69,Black,Wheat,27,71,73,14-35-14
29,68,41,Clay,Maize,11,56,41,Urea
27,74,49,Clay,Rice,25,46,84,17-17-17
20,79,60,Loamy,Maize,48,4,66,10-26-26
23,40,15,Loamy,Maize,18,5,3,Urea
21,31,18,Clay,Pulses,40,41,68,20-20
35,69,59,Black,Wheat,63,88,16,14-35-14
38,39,41,Black,Wheat,18,55,37,Urea
40,71,42,Black,Groundnut,26,52,71,20-20
39,55,65,Sandy,Rice,91,94,94,17-17-17
28,41,50,Clay,Rice,81,51,26,17-17-17
26,78,61,Red,Sugarcane,71,52,96,20-20
23,37,52,Sandy,Maize,84,49,0,28-28
22,56,37,Red,Pulses,21,24,46,14-35-14
21,70,50,Clay,Groundnut,32,20,79,14-35-14
26,34,45,Clay,Rice,77,21,46,20-20
24,33,33,Clay,Rice,38,99,7,28-28
32,30,35,Sandy,Groundnut,27,63,53,14-35-14
39,33,54,Sandy,Cotton,17,61,69,DAP
33,44,53,Clay,Pulses,68,39,61,14-35-14
21,76,30,Black,Rice,48,25,39,14-35-14
36,56,63,Black,Wheat,30,93,78,20-20
33,68,42,Black,Sugarcane,5,97,12,DAP
26,34,67,Sandy,Groundnut,46,72,45,14-35-14
27,57,53,Red,Maize,28,34,91,20-20
21,61,22,Loamy,Groundnut,70,37,39,14-35-14
39,77,43,Red,Pulses,37,56,37,14-35-14
23,51,66,Clay,Cotton,90,81,54,17-17-17
23,65,23,Clay,Sugarcane,9,1,48,DAP
31,74,50,Black,Pulses,88,97,69,14-35-14
25,77,30,Loamy,Cotton,69,75,11,17-17-17
38,50,10,Red,Cotton,64,90,84,17-17-17
39,45,66,Red,Pulses,18,10,78,DAP
30,78,34,Sandy,Cotton,30,44,73,14-35-14
21,41,52,Black,Maize,100,13,4,10-26-26
34,39,49,Clay,Rice,82,19,62,14-35-14
20,60,22,Loamy,Groundnut,47,88,47,17-17-17
33,66,58,Black,Wheat,22,48,65,17-17-17
20,70,61,Red,Groundnut,36,81,6,28-28
28,34,35,Sandy,Rice,43,21,42,20-20
20,47,21,Red,Pulses,52,99,88,17-17-17
21,30,24,Loamy,Pulses,33,81,56,14-35-14
33,48,23,Loamy,Groundnut,53,63,64,20-20
38,60,64,Black,Maize,25,9,78,10-26-26
35,44,62,Loamy,Cotton,59,4,18,10-26-26
29,46,69,Black,Sugarcane,82,77,87,14-35-14
20,32,22,Loamy,Wheat,24,88,48,17-17-17
21,45,66,Red,Wheat,40,38,57,14-35-14
26,30,16,Clay,Cotton,98,63,7,28-28
40,72,13,Loamy,Sugarcane,22,90,14,17-17-17
32,80,15,Loamy,Pulses,66,73,58,17-17-17
30,66,53,Red,Sugarcane,41,49,14,20-20
38,60,65,Black,Rice,8,4,59,Urea
23,30,46,Clay,Rice,90,9,17,DAP
36,46,54,Sandy,Maize,6,53,33,Urea
29,34,65,Clay,Rice,16,43,50,Urea
24,67,70,Loamy,Sugarcane,25,38,54,14-35-14
38,36,28,Clay,Wheat,20,22,40,17-17-17
28,54,66,Sandy,Wheat,53,87,78,14-35-14
24,74,12,Red,Sugarcane,41,55,71,20-20
21,58,56,Sandy,Wheat,37,52,23,20-20
30,59,37,Black,Wheat,8,99,58,Urea
38,54,63,Black,Maize,56,74,6,28-28
26,69,10,Sandy,Rice,60,97,82,20-20
37,32,52,Black,Sugarcane,68,25,70,14-35-14
33,58,68,Black,Pulses,72,64,85,14-35-14
36,41,38,Sandy,Rice,72,95,84,17-17-17
25,60,48,Red,Cotton,1,33,45,DAP
36,34,36,Sandy,Pulses,54,33,24,17-17-17
21,33,42,Black,Rice,28,79,35,20-20
38,64,66,Sandy,Cotton,78,84,0,28-28
40,37,19,Red,Maize,14,75,79,Urea
31,56,58,Black,Rice,91,43,24,20-20
21,76,25,Red,Pulses,95,16,31,20-20
32,62,18,Clay,Maize,19,11,23,Urea
24,35,17,Red,Rice,49,50,75,20-20
21,31,44,Red,Pulses,92,36,54,14-35-14
27,59,60,Clay,Rice,22,46,87,17-17-17
34,62,62,Sandy,Cotton,6,96,30,DAP
24,55,10,Loamy,Pulses,71,81,97,14-35-14
36,50,46,Sandy,Rice,34,56,19,14-35-14
22,66,26,Loamy,Sugarcane,7,6,7,DAP
23,67,35,Red,Sugarcane,57,87,24,17-17-17
40,46,36,Red,Rice,87,55,52,20-20
32,30,21,Red,Rice,58,65,72,17-17-17
30,68,34,Sandy,Wheat,17,37,28,Urea
26,41,68,Black,Pulses,91,35,86,17-17-17
24,68,49,Sandy,Maize,77,68,95,20-20
33,62,34,Red,Sugarcane,39,99,5,28-28
21,57,63,Loamy,Wheat,66,53,46,14-35-14
34,72,69,Black,Rice,77,47,52,17-17-17
35,60,21,Sandy,Sugarcane,89,63,18,14-35-14
23,71,63,Red,Wheat,33,46,12,17-17-17
22,32,62,Sandy,Pulses,68,83,52,14-35-14
20,71,12,Red,Groundnut,58,90,58,20-20
30,73,29,Clay,Sugarcane,19,29,6,DAP
25,77,27,Red,Pulses,43,84,30,14-35-14
33,70,47,Red,Maize,78,35,52,14-35-14
25,37,29,Loamy,Rice,36,11,53,DAP
23,35,38,Red,Groundnut,34,47,56,14-35-14
40,79,42,Loamy,Cotton,62,42,38,14-35-14
24,61,65,Red,Sugarcane,86,77,28,20-20
24,69,16,Sandy,Maize,85,30,75,14-35-14
33,63,58,Loamy,Wheat,96,3,66,DAP
32,79,21,Red,Cotton,32,22,60,20-20
30,66,50,Red,Sugarcane,0,77,0,DAP
34,63,70,Loamy,Pulses,77,51,50,14-35-14
40,68,19,Red,Rice,1,51,68,Urea
28,42,55,Sandy,Pulses,66,30,50,20-20
30,62,38,Black,Cotton,80,36,4,28-28
21,48,60,Clay,Cotton,99,4,2,10-26-26
23,35,10,Loamy,Rice,0,32,0,Urea
22,76,41,Clay,Cotton,90,19,59,14-35-14
22,80,45,Clay,Sugarcane,26,9,27,10-26-26
22,50,47,Clay,Maize,93,21,95,17-17-17
38,46,20,Loamy,Cotton,45,59,85,20-20
26,75,44,Red,Wheat,45,9,60,DAP
37,37,17,Clay,Wheat,5,0,29,Urea
40,66,47,Loamy,Wheat,88,33,66,17-17-17
40,63,58,Red,Pulses,99,4,14,10-26-26
29,66,27,Red,Groundnut,59,11,88,10-26-26
21,31,51,Clay,Groundnut,55,94,77,17-17-17
21,59,22,Clay,Pulses,52,8,10,10-26-26
38,77,17,Black,Groundnut,83,84,6,28-28
33,56,28,Red,Groundnut,61,84,91,20-20
36,36,13,Red,Cotton,69,96,28,20-20
27,56,32,Sandy,Pulses,33,8,66,10-26-26
31,73,16,Black,Maize,76,34,47,20-20
33,76,68,Black,Cotton,49,48,18,14-35-14
20,44,49,Black,Sugarcane,74,22,53,14-35-14
37,32,23,Loamy,Wheat,99,98,65,17-17-17
32,43,45,Black,Cotton,60,8,98,10-26-26
40,50,12,Black,Sugarcane,100,5,22,10-26-26
29,74,19,Black,Sugarcane,49,48,40,20-20
29,72,23,Red,Groundnut,80,83,18,20-20
33,73,35,Clay,Wheat,100,89,88,14-35-14
21,35,62,Sandy,Pulses,11,53,80,DAP
26,55,57,Clay,Sugarcane,74,27,45,20-20
33,46,70,Black,Groundnut,8,61,46,DAP
24,49,46,Sandy,Wheat,29,98,75,17-17-17
30,74,23,Loamy,Rice,62,27,2,28-28
32,77,36,Clay,Maize,2,81,29,Urea
28,65,57,Red,Sugarcane,52,10,31,10-26-26
26,33,61,Sandy,Groundnut,9,0,99,DAP
40,36,57,Sandy,Pulses,53,30,28,14-35-14
32,38,30,Sandy,Pulses,17,4,36,DAP
23,46,11,Red,Maize,29,37,49,20-20
24,69,14,Clay,Cotton,92,99,89,20-20
